Well Row,Well Col,Content, 1 - 1, 1 - 2, 1 - 3, 1 - 4, 1 - 5, 1 - 6, 1 - 7, 1 - 8, 1 - 9, 1 - 10, 1 - 11, 1 - 12, 1 - 13, 1 - 14, 1 - 15, 1 - 16, 1 - 17, 1 - 18, 1 - 19, 1 - 20, 1 - 21, 1 - 22, 1 - 23, 1 - 24, 1 - 25, 1 - 26, 1 - 27, 1 - 28, 1 - 29, 1 - 30, 1 - 31, 1 - 32, 1 - 33, 1 - 34, 1 - 35, 1 - 36, 1 - 37, 1 - 38, 1 - 39, 1 - 40, 1 - 41, 1 - 42, 1 - 43, 1 - 44, 1 - 45, 1 - 46, 1 - 47, 1 - 48, 1 - 49, 1 - 50, 1 - 51, 1 - 52, 1 - 53, 1 - 54, 1 - 55,
E,8,Sample X56,0.057,0.051,0.063,0.077,0.108,0.136,0.166,0.206,0.237,0.272,0.317,0.346,0.386,0.404,0.422,0.426,0.441,0.454,0.473,0.481,0.498,0.515,0.525,0.537,0.547,0.559,0.574,0.581,0.598,0.609,0.632,0.65,0.658,0.673,0.689,0.696,0.706,0.728,0.729,0.741,0.746,0.752,0.754,0.768,0.77,0.774,0.771,0.777,0.781,0.785,0.794,0.791,0.79,0.798,0.806,
E,9,Sample X57,0.054,0.051,0.064,0.081,0.112,0.148,0.185,0.225,0.277,0.311,0.349,0.377,0.384,0.395,0.409,0.419,0.436,0.442,0.464,0.47,0.484,0.505,0.516,0.527,0.547,0.558,0.57,0.588,0.603,0.612,0.632,0.642,0.651,0.661,0.669,0.686,0.7,0.71,0.723,0.741,0.752,0.764,0.771,0.788,0.796,0.802,0.81,0.816,0.819,0.82,0.831,0.834,0.833,0.842,0.851,
E,10,Sample X58,0.047,0.043,0.048,0.048,0.062,0.079,0.101,0.12,0.151,0.176,0.208,0.238,0.26,0.286,0.304,0.318,0.341,0.354,0.362,0.365,0.374,0.384,0.391,0.403,0.41,0.429,0.431,0.454,0.466,0.475,0.485,0.497,0.499,0.505,0.507,0.519,0.517,0.526,0.532,0.554,0.555,0.553,0.566,0.569,0.583,0.586,0.578,0.579,0.59,0.591,0.598,0.595,0.611,0.618,0.617,
E,11,Sample X59,0.053,0.054,0.07,0.091,0.128,0.161,0.206,0.251,0.296,0.326,0.354,0.381,0.389,0.397,0.41,0.42,0.438,0.449,0.467,0.479,0.493,0.509,0.525,0.539,0.548,0.56,0.583,0.59,0.607,0.621,0.635,0.657,0.66,0.678,0.693,0.7,0.717,0.728,0.743,0.758,0.763,0.772,0.784,0.796,0.8,0.805,0.82,0.83,0.837,0.84,0.85,0.863,0.859,0.869,0.876,
E,12,Sample X60,0.048,0.043,0.042,0.038,0.041,0.039,0.041,0.039,0.041,0.039,0.039,0.04,0.038,0.038,0.038,0.037,0.038,0.038,0.038,0.036,0.04,0.04,0.037,0.037,0.037,0.037,0.039,0.039,0.038,0.04,0.04,0.042,0.037,0.039,0.037,0.04,0.038,0.037,0.041,0.041,0.04,0.042,0.04,0.041,0.04,0.041,0.042,0.043,0.042,0.041,0.043,0.043,0.041,0.045,0.045,
F,1,Sample X61,0.036,0.035,0.038,0.035,0.039,0.039,0.039,0.039,0.041,0.041,0.04,0.041,0.041,0.038,0.038,0.042,0.038,0.037,0.038,0.038,0.038,0.039,0.039,0.039,0.037,0.037,0.04,0.04,0.039,0.039,0.039,0.042,0.04,0.041,0.039,0.041,0.038,0.038,0.041,0.041,0.042,0.044,0.041,0.044,0.044,0.043,0.042,0.043,0.044,0.043,0.042,0.044,0.041,0.043,0.044,
F,2,Sample X62,0.046,0.043,0.051,0.07,0.074,0.104,0.137,0.169,0.216,0.258,0.299,0.331,0.351,0.363,0.379,0.399,0.416,0.429,0.449,0.458,0.473,0.486,0.504,0.519,0.527,0.535,0.555,0.559,0.575,0.585,0.595,0.612,0.616,0.633,0.641,0.649,0.66,0.669,0.68,0.692,0.699,0.709,0.717,0.732,0.737,0.744,0.753,0.767,0.773,0.781,0.789,0.801,0.803,0.814,0.822,
F,3,Sample X63,0.049,0.045,0.051,0.06,0.081,0.116,0.148,0.192,0.233,0.275,0.301,0.33,0.349,0.368,0.381,0.387,0.398,0.397,0.415,0.426,0.439,0.447,0.455,0.464,0.472,0.482,0.49,0.494,0.5,0.505,0.522,0.519,0.519,0.531,0.539,0.539,0.563,0.553,0.558,0.567,0.577,0.58,0.587,0.597,0.617,0.625,0.639,0.65,0.658,0.66,0.678,0.678,0.684,0.701,0.719,
F,4,Sample X64,0.044,0.039,0.044,0.043,0.05,0.061,0.077,0.098,0.12,0.136,0.154,0.187,0.211,0.233,0.265,0.282,0.306,0.319,0.335,0.34,0.358,0.361,0.376,0.376,0.378,0.401,0.421,0.428,0.433,0.456,0.487,0.486,0.508,0.526,0.542,0.563,0.58,0.571,0.591,0.615,0.634,0.636,0.656,0.679,0.689,0.698,0.699,0.721,0.723,0.732,0.724,0.741,0.752,0.758,0.761,
F,5,Sample X65,0.042,0.038,0.043,0.04,0.046,0.048,0.055,0.068,0.08,0.097,0.114,0.127,0.14,0.156,0.172,0.174,0.178,0.182,0.195,0.199,0.208,0.214,0.217,0.227,0.222,0.236,0.239,0.24,0.238,0.246,0.247,0.243,0.248,0.25,0.254,0.259,0.297,0.304,0.298,0.296,0.294,0.309,0.308,0.315,0.311,0.334,0.376,0.4,0.429,0.458,0.489,0.513,0.504,0.534,0.556,
F,6,Sample X66,0.05,0.044,0.048,0.045,0.05,0.055,0.064,0.077,0.091,0.102,0.111,0.12,0.134,0.147,0.159,0.173,0.186,0.196,0.213,0.222,0.231,0.234,0.243,0.244,0.238,0.243,0.248,0.252,0.252,0.255,0.264,0.258,0.259,0.263,0.264,0.263,0.279,0.268,0.273,0.274,0.274,0.279,0.27,0.277,0.285,0.276,0.283,0.284,0.287,0.286,0.289,0.295,0.292,0.3,0.307,
F,7,Sample X67,0.04,0.037,0.042,0.04,0.043,0.045,0.048,0.049,0.056,0.064,0.075,0.093,0.106,0.131,0.151,0.18,0.201,0.218,0.243,0.259,0.274,0.287,0.298,0.31,0.322,0.334,0.343,0.354,0.364,0.373,0.374,0.388,0.393,0.407,0.408,0.417,0.424,0.432,0.442,0.451,0.455,0.47,0.474,0.483,0.492,0.503,0.511,0.522,0.524,0.533,0.541,0.547,0.553,0.56,0.565,
F,8,Sample X68,0.059,0.049,0.056,0.057,0.062,0.077,0.099,0.113,0.133,0.156,0.162,0.174,0.194,0.204,0.232,0.23,0.256,0.268,0.281,0.299,0.308,0.316,0.323,0.324,0.331,0.339,0.346,0.349,0.355,0.358,0.368,0.365,0.369,0.376,0.368,0.384,0.402,0.392,0.4,0.403,0.407,0.414,0.414,0.415,0.413,0.425,0.429,0.428,0.433,0.436,0.436,0.44,0.442,0.445,0.449,
F,9,Sample X69,0.046,0.041,0.045,0.043,0.045,0.045,0.05,0.052,0.056,0.065,0.07,0.082,0.095,0.11,0.112,0.133,0.148,0.158,0.171,0.181,0.193,0.2,0.213,0.224,0.231,0.237,0.244,0.248,0.251,0.254,0.246,0.258,0.256,0.258,0.257,0.264,0.258,0.263,0.27,0.274,0.276,0.279,0.278,0.28,0.281,0.286,0.287,0.288,0.291,0.293,0.292,0.296,0.295,0.298,0.302,
F,10,Sample X70,0.041,0.037,0.041,0.038,0.04,0.042,0.043,0.046,0.05,0.053,0.059,0.07,0.079,0.094,0.106,0.122,0.142,0.162,0.181,0.189,0.202,0.213,0.22,0.226,0.234,0.24,0.244,0.243,0.244,0.246,0.25,0.244,0.245,0.247,0.245,0.253,0.302,0.288,0.289,0.285,0.297,0.327,0.333,0.347,0.376,0.39,0.386,0.4,0.388,0.397,0.382,0.38,0.382,0.384,0.379,
F,11,Sample X71,0.05,0.046,0.053,0.058,0.074,0.096,0.127,0.151,0.185,0.212,0.241,0.266,0.287,0.312,0.335,0.351,0.37,0.394,0.409,0.407,0.434,0.433,0.44,0.457,0.474,0.482,0.49,0.503,0.512,0.518,0.531,0.548,0.548,0.562,0.563,0.585,0.58,0.585,0.595,0.604,0.62,0.628,0.629,0.644,0.654,0.656,0.655,0.658,0.661,0.671,0.666,0.667,0.673,0.684,0.688,
F,12,Sample X72,0.313,0.049,0.041,0.037,0.039,0.038,0.041,0.039,0.04,0.038,0.04,0.042,0.038,0.038,0.039,0.04,0.037,0.036,0.039,0.036,0.039,0.037,0.039,0.041,0.036,0.036,0.037,0.04,0.036,0.038,0.038,0.04,0.037,0.037,0.039,0.039,0.037,0.037,0.04,0.039,0.04,0.042,0.04,0.041,0.042,0.039,0.043,0.043,0.043,0.041,0.042,0.041,0.041,0.045,0.044,
G,1,Sample X73,0.042,0.039,0.044,0.041,0.042,0.044,0.043,0.044,0.045,0.044,0.045,0.045,0.043,0.042,0.04,0.043,0.043,0.04,0.043,0.044,0.043,0.042,0.042,0.044,0.041,0.041,0.046,0.045,0.042,0.043,0.042,0.042,0.042,0.043,0.042,0.043,0.043,0.042,0.044,0.044,0.046,0.045,0.043,0.046,0.047,0.046,0.048,0.047,0.048,0.046,0.046,0.047,0.044,0.047,0.047,
G,2,Sample X74,0.062,0.06,0.072,0.089,0.123,0.154,0.206,0.249,0.285,0.319,0.342,0.37,0.387,0.403,0.417,0.432,0.443,0.457,0.471,0.479,0.493,0.499,0.516,0.522,0.529,0.543,0.562,0.565,0.572,0.582,0.602,0.609,0.615,0.626,0.632,0.644,0.657,0.657,0.671,0.677,0.686,0.698,0.704,0.712,0.722,0.731,0.738,0.749,0.75,0.763,0.769,0.776,0.782,0.795,0.801,
G,3,Sample X75,0.05,0.047,0.057,0.058,0.077,0.11,0.14,0.173,0.204,0.246,0.281,0.307,0.321,0.348,0.365,0.374,0.387,0.394,0.413,0.42,0.431,0.444,0.446,0.452,0.453,0.462,0.467,0.471,0.472,0.48,0.491,0.491,0.496,0.504,0.509,0.519,0.543,0.532,0.545,0.551,0.556,0.569,0.566,0.577,0.601,0.639,0.664,0.698,0.717,0.745,0.77,0.784,0.795,0.817,0.833,
G,4,Sample X76,0.056,0.055,0.064,0.074,0.097,0.131,0.162,0.192,0.228,0.255,0.287,0.311,0.33,0.336,0.362,0.375,0.394,0.406,0.412,0.429,0.426,0.445,0.454,0.457,0.468,0.472,0.477,0.485,0.488,0.492,0.499,0.505,0.509,0.511,0.517,0.518,0.52,0.53,0.538,0.54,0.542,0.55,0.551,0.554,0.556,0.561,0.564,0.567,0.571,0.578,0.576,0.581,0.584,0.591,0.601,
G,5,Sample X77,0.062,0.056,0.068,0.076,0.105,0.129,0.161,0.199,0.226,0.25,0.273,0.299,0.32,0.326,0.337,0.339,0.356,0.364,0.381,0.392,0.402,0.416,0.431,0.437,0.454,0.466,0.477,0.484,0.493,0.504,0.518,0.525,0.53,0.54,0.548,0.553,0.566,0.566,0.582,0.583,0.592,0.598,0.604,0.611,0.618,0.619,0.627,0.634,0.636,0.649,0.648,0.653,0.653,0.663,0.672,
G,6,Sample X78,0.07,0.063,0.076,0.087,0.116,0.155,0.198,0.236,0.271,0.306,0.323,0.34,0.348,0.353,0.356,0.368,0.378,0.384,0.406,0.418,0.431,0.451,0.464,0.474,0.488,0.515,0.529,0.541,0.567,0.602,0.657,0.682,0.705,0.749,0.78,0.824,0.874,0.87,0.888,0.917,0.951,0.954,0.966,1.006,1.037,1.039,1.047,1.08,1.075,1.096,1.1,1.105,1.114,1.117,1.14,
G,7,Sample X79,0.068,0.067,0.08,0.095,0.121,0.164,0.2,0.236,0.273,0.306,0.335,0.349,0.353,0.347,0.349,0.352,0.355,0.362,0.376,0.384,0.387,0.395,0.399,0.4,0.405,0.419,0.422,0.424,0.433,0.444,0.456,0.457,0.467,0.481,0.49,0.498,0.534,0.527,0.533,0.533,0.538,0.554,0.555,0.562,0.588,0.615,0.646,0.681,0.698,0.722,0.737,0.761,0.773,0.791,0.814,
G,8,Sample X80,0.061,0.06,0.073,0.089,0.122,0.173,0.234,0.282,0.306,0.328,0.346,0.375,0.376,0.387,0.392,0.398,0.412,0.418,0.432,0.441,0.443,0.455,0.456,0.465,0.475,0.478,0.488,0.494,0.503,0.513,0.521,0.529,0.533,0.547,0.551,0.57,0.669,0.624,0.625,0.63,0.647,0.678,0.67,0.686,0.717,0.762,0.783,0.809,0.812,0.837,0.842,0.849,0.851,0.865,0.88,
G,9,Sample X81,0.057,0.053,0.063,0.077,0.104,0.139,0.174,0.208,0.242,0.261,0.28,0.294,0.302,0.314,0.331,0.34,0.356,0.361,0.378,0.389,0.401,0.414,0.424,0.425,0.441,0.448,0.459,0.463,0.48,0.487,0.497,0.515,0.534,0.559,0.587,0.632,0.702,0.679,0.691,0.717,0.751,0.757,0.755,0.785,0.815,0.847,0.847,0.888,0.877,0.913,0.908,0.924,0.934,0.955,0.974,
G,10,Sample X82,0.07,0.06,0.075,0.102,0.13,0.18,0.233,0.27,0.3,0.327,0.348,0.361,0.37,0.377,0.395,0.403,0.42,0.423,0.441,0.449,0.454,0.465,0.462,0.465,0.475,0.477,0.485,0.485,0.494,0.498,0.509,0.506,0.513,0.525,0.529,0.534,0.551,0.551,0.557,0.561,0.562,0.581,0.58,0.589,0.603,0.612,0.619,0.641,0.659,0.68,0.702,0.707,0.717,0.734,0.76,
G,11,Sample X83,0.049,0.041,0.044,0.043,0.048,0.053,0.066,0.08,0.1,0.111,0.126,0.149,0.156,0.17,0.183,0.202,0.222,0.249,0.258,0.271,0.284,0.299,0.309,0.323,0.343,0.346,0.355,0.372,0.377,0.392,0.401,0.412,0.423,0.436,0.439,0.455,0.452,0.47,0.472,0.481,0.488,0.492,0.492,0.499,0.503,0.51,0.513,0.517,0.526,0.53,0.526,0.529,0.532,0.536,0.539,
G,12,Sample X84,1.595,0.055,0.033,0.035,0.037,0.039,0.04,0.039,0.039,0.039,0.038,0.041,0.037,0.041,0.04,0.037,0.041,0.038,0.037,0.036,0.036,0.037,0.035,0.036,0.034,0.037,0.037,0.035,0.035,0.036,0.035,0.036,0.035,0.037,0.033,0.036,0.034,0.035,0.036,0.038,0.038,0.04,0.034,0.038,0.037,0.036,0.037,0.038,0.037,0.036,0.038,0.039,0.036,0.039,0.039,
H,1,Blank B,0.046,0.041,0.045,0.043,0.044,0.043,0.046,0.046,0.048,0.044,0.043,0.046,0.044,0.044,0.043,0.042,0.044,0.043,0.043,0.042,0.043,0.043,0.041,0.043,0.042,0.043,0.043,0.043,0.042,0.045,0.042,0.043,0.043,0.044,0.042,0.044,0.042,0.041,0.045,0.044,0.044,0.045,0.045,0.048,0.048,0.044,0.044,0.047,0.046,0.045,0.046,0.045,0.043,0.047,0.046,
H,2,Blank B,0.044,0.041,0.044,0.041,0.042,0.044,0.044,0.042,0.045,0.043,0.042,0.045,0.042,0.043,0.043,0.041,0.042,0.04,0.044,0.039,0.042,0.043,0.04,0.042,0.042,0.041,0.042,0.043,0.042,0.043,0.044,0.044,0.041,0.043,0.044,0.044,0.039,0.042,0.043,0.043,0.044,0.047,0.044,0.045,0.048,0.045,0.045,0.047,0.046,0.044,0.046,0.046,0.045,0.049,0.047,
H,3,Blank B,0.043,0.04,0.044,0.041,0.042,0.044,0.043,0.042,0.046,0.043,0.042,0.042,0.041,0.042,0.043,0.04,0.043,0.04,0.043,0.041,0.042,0.042,0.042,0.043,0.04,0.041,0.044,0.043,0.041,0.044,0.041,0.045,0.042,0.044,0.042,0.044,0.041,0.043,0.044,0.042,0.045,0.045,0.043,0.047,0.048,0.044,0.045,0.045,0.047,0.045,0.046,0.046,0.044,0.046,0.047,
H,4,Blank B,0.044,0.04,0.045,0.041,0.043,0.045,0.044,0.044,0.047,0.043,0.043,0.043,0.042,0.042,0.043,0.04,0.042,0.039,0.043,0.04,0.042,0.041,0.043,0.043,0.04,0.041,0.043,0.043,0.043,0.045,0.041,0.044,0.044,0.045,0.045,0.045,0.04,0.046,0.045,0.045,0.046,0.046,0.044,0.049,0.049,0.047,0.046,0.049,0.047,0.046,0.048,0.048,0.047,0.048,0.048,
H,5,Blank B,0.042,0.04,0.044,0.04,0.041,0.042,0.042,0.042,0.046,0.042,0.042,0.043,0.041,0.041,0.04,0.04,0.043,0.04,0.043,0.04,0.041,0.042,0.042,0.042,0.041,0.038,0.041,0.04,0.042,0.041,0.042,0.044,0.04,0.042,0.043,0.045,0.04,0.042,0.043,0.042,0.042,0.045,0.044,0.046,0.046,0.044,0.047,0.046,0.047,0.044,0.046,0.049,0.045,0.05,0.048,
H,6,Blank B,0.041,0.036,0.043,0.04,0.041,0.042,0.042,0.041,0.044,0.042,0.042,0.043,0.041,0.041,0.038,0.039,0.042,0.038,0.042,0.039,0.043,0.045,0.047,0.051,0.062,0.084,0.128,0.214,0.272,0.299,0.351,0.388,0.42,0.435,0.447,0.459,0.474,0.498,0.523,0.539,0.563,0.574,0.587,0.609,0.627,0.644,0.675,0.693,0.707,0.724,0.77,0.783,0.81,0.837,0.86,
H,7,Blank B,0.042,0.036,0.043,0.039,0.041,0.042,0.043,0.043,0.043,0.042,0.042,0.044,0.042,0.041,0.039,0.039,0.04,0.039,0.044,0.037,0.039,0.041,0.038,0.043,0.039,0.038,0.042,0.041,0.039,0.041,0.042,0.043,0.039,0.042,0.044,0.042,0.04,0.043,0.042,0.042,0.043,0.044,0.042,0.047,0.046,0.044,0.049,0.046,0.045,0.043,0.044,0.045,0.043,0.046,0.046,
H,8,Blank B,0.043,0.038,0.044,0.039,0.038,0.04,0.041,0.04,0.043,0.041,0.039,0.041,0.039,0.038,0.039,0.038,0.038,0.039,0.039,0.037,0.038,0.04,0.038,0.038,0.038,0.037,0.04,0.039,0.037,0.039,0.04,0.041,0.039,0.04,0.038,0.04,0.038,0.041,0.041,0.041,0.044,0.042,0.041,0.042,0.041,0.04,0.045,0.046,0.043,0.041,0.045,0.044,0.042,0.043,0.045,
H,9,Blank B,0.045,0.039,0.043,0.042,0.043,0.041,0.043,0.042,0.045,0.041,0.041,0.043,0.04,0.038,0.041,0.038,0.04,0.039,0.039,0.038,0.041,0.042,0.038,0.04,0.039,0.037,0.042,0.041,0.039,0.04,0.041,0.039,0.039,0.041,0.043,0.042,0.041,0.042,0.041,0.041,0.042,0.044,0.04,0.044,0.043,0.044,0.044,0.045,0.042,0.041,0.043,0.046,0.042,0.044,0.046,
H,10,Blank B,0.042,0.037,0.042,0.041,0.041,0.041,0.042,0.042,0.043,0.042,0.039,0.041,0.041,0.041,0.041,0.038,0.042,0.038,0.042,0.037,0.04,0.04,0.04,0.041,0.039,0.037,0.046,0.042,0.04,0.041,0.04,0.045,0.042,0.042,0.04,0.042,0.039,0.041,0.042,0.042,0.042,0.045,0.043,0.042,0.042,0.043,0.046,0.043,0.044,0.041,0.042,0.044,0.041,0.042,0.045,
H,11,Blank B,0.034,0.037,0.04,0.037,0.04,0.038,0.038,0.038,0.039,0.038,0.039,0.039,0.036,0.035,0.037,0.036,0.041,0.035,0.038,0.036,0.035,0.037,0.037,0.038,0.036,0.035,0.035,0.038,0.036,0.037,0.038,0.039,0.037,0.039,0.037,0.038,0.034,0.038,0.037,0.037,0.036,0.04,0.037,0.038,0.039,0.039,0.039,0.042,0.038,0.038,0.041,0.041,0.037,0.04,0.04,
H,12,Blank B,0.038,0.037,0.04,0.037,0.037,0.04,0.038,0.039,0.041,0.039,0.037,0.04,0.035,0.036,0.036,0.035,0.036,0.034,0.034,0.037,0.037,0.038,0.037,0.038,0.035,0.034,0.038,0.038,0.037,0.036,0.037,0.039,0.037,0.038,0.038,0.038,0.035,0.038,0.038,0.038,0.038,0.041,0.039,0.046,0.045,0.042,0.039,0.04,0.04,0.038,0.039,0.039,0.038,0.041,0.036,
