Well Row,Well Col,Content,Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),Raw Data (600),
E,7,Sample X55,0.049,0.054,0.064,0.091,0.126,0.17,0.233,0.301,0.351,0.377,0.393,0.404,0.425,0.433,0.436,0.448,0.462,0.479,0.502,0.526,0.546,0.567,0.586,0.613,0.629,0.642,0.665,0.679,0.698,0.724,0.738,0.748,0.757,0.771,0.785,0.825,0.815,0.833,0.863,0.871,0.891,0.889,0.901,0.922,0.939,0.971,0.966,0.97,0.994,0.999,1.002,0.999,1,1.014,1.022,
E,8,Sample X56,0.046,0.052,0.058,0.079,0.107,0.135,0.173,0.211,0.234,0.266,0.29,0.318,0.339,0.358,0.369,0.391,0.402,0.42,0.436,0.46,0.476,0.504,0.522,0.537,0.548,0.561,0.588,0.606,0.617,0.627,0.649,0.658,0.683,0.69,0.71,0.719,0.726,0.741,0.751,0.763,0.768,0.783,0.795,0.795,0.809,0.81,0.824,0.833,0.84,0.85,0.851,0.859,0.855,0.866,0.863,
E,9,Sample X57,0.049,0.05,0.06,0.083,0.116,0.153,0.188,0.232,0.276,0.303,0.327,0.352,0.367,0.374,0.395,0.402,0.41,0.418,0.436,0.448,0.458,0.478,0.491,0.513,0.522,0.544,0.559,0.563,0.585,0.597,0.612,0.623,0.634,0.646,0.654,0.684,0.675,0.69,0.724,0.726,0.749,0.746,0.763,0.771,0.782,0.803,0.798,0.807,0.817,0.83,0.84,0.833,0.836,0.846,0.853,
E,10,Sample X58,0.052,0.052,0.056,0.065,0.082,0.106,0.131,0.158,0.185,0.218,0.249,0.275,0.292,0.313,0.33,0.351,0.358,0.372,0.373,0.382,0.393,0.401,0.413,0.422,0.437,0.447,0.457,0.459,0.457,0.459,0.464,0.466,0.483,0.491,0.514,0.517,0.533,0.552,0.562,0.577,0.596,0.6,0.605,0.62,0.621,0.627,0.651,0.653,0.65,0.651,0.655,0.673,0.685,0.673,0.678,
E,11,Sample X59,0.044,0.047,0.055,0.073,0.114,0.144,0.19,0.237,0.277,0.292,0.329,0.345,0.361,0.366,0.38,0.399,0.405,0.418,0.424,0.445,0.468,0.476,0.495,0.506,0.521,0.534,0.553,0.572,0.597,0.6,0.613,0.626,0.643,0.65,0.659,0.681,0.687,0.697,0.715,0.724,0.736,0.749,0.763,0.776,0.787,0.805,0.807,0.816,0.833,0.84,0.852,0.851,0.86,0.876,0.876,
E,12,Sample X60,0.032,0.032,0.034,0.033,0.03,0.032,0.032,0.032,0.032,0.029,0.031,0.031,0.031,0.03,0.032,0.032,0.032,0.029,0.028,0.032,0.033,0.031,0.032,0.031,0.031,0.03,0.032,0.03,0.032,0.032,0.032,0.031,0.032,0.031,0.027,0.032,0.028,0.032,0.031,0.032,0.031,0.029,0.03,0.032,0.033,0.033,0.033,0.031,0.033,0.03,0.034,0.032,0.032,0.033,0.032,
F,1,Sample X61,0.029,0.033,0.032,0.032,0.03,0.03,0.032,0.031,0.034,0.029,0.03,0.031,0.034,0.034,0.032,0.033,0.03,0.029,0.029,0.031,0.033,0.03,0.029,0.032,0.03,0.032,0.033,0.03,0.033,0.032,0.032,0.033,0.029,0.031,0.029,0.03,0.03,0.032,0.032,0.032,0.029,0.03,0.029,0.032,0.032,0.034,0.032,0.03,0.033,0.031,0.032,0.032,0.029,0.031,0.031,
F,2,Sample X62,0.037,0.038,0.04,0.05,0.065,0.101,0.127,0.163,0.202,0.24,0.281,0.323,0.341,0.36,0.378,0.394,0.402,0.421,0.44,0.46,0.475,0.486,0.502,0.518,0.524,0.539,0.557,0.564,0.579,0.584,0.596,0.613,0.622,0.634,0.643,0.661,0.664,0.683,0.694,0.699,0.718,0.728,0.733,0.75,0.767,0.767,0.783,0.791,0.8,0.812,0.825,0.84,0.854,0.865,0.87,
F,3,Sample X63,0.04,0.041,0.049,0.057,0.084,0.127,0.166,0.207,0.254,0.287,0.307,0.327,0.346,0.361,0.375,0.386,0.397,0.408,0.422,0.442,0.453,0.461,0.464,0.472,0.467,0.473,0.481,0.48,0.488,0.486,0.497,0.505,0.517,0.537,0.57,0.579,0.618,0.608,0.616,0.629,0.651,0.67,0.682,0.691,0.708,0.714,0.742,0.736,0.736,0.751,0.764,0.77,0.783,0.788,0.782,
F,4,Sample X64,0.038,0.039,0.041,0.046,0.051,0.064,0.085,0.108,0.128,0.143,0.167,0.189,0.21,0.231,0.245,0.266,0.27,0.287,0.303,0.311,0.321,0.327,0.336,0.329,0.339,0.349,0.363,0.363,0.371,0.372,0.382,0.386,0.393,0.412,0.446,0.48,0.604,0.604,0.618,0.645,0.683,0.715,0.731,0.753,0.771,0.748,0.786,0.776,0.768,0.8,0.797,0.822,0.821,0.825,0.824,
F,5,Sample X65,0.041,0.041,0.044,0.044,0.047,0.053,0.065,0.079,0.095,0.106,0.124,0.134,0.154,0.167,0.174,0.188,0.194,0.205,0.216,0.229,0.239,0.244,0.252,0.258,0.263,0.267,0.273,0.277,0.282,0.281,0.28,0.283,0.288,0.287,0.293,0.299,0.306,0.334,0.327,0.325,0.329,0.335,0.339,0.341,0.352,0.363,0.405,0.448,0.47,0.486,0.512,0.527,0.523,0.553,0.551,
F,6,Sample X66,0.038,0.038,0.041,0.042,0.044,0.053,0.069,0.084,0.1,0.107,0.122,0.141,0.16,0.182,0.207,0.23,0.241,0.271,0.286,0.302,0.319,0.331,0.342,0.348,0.357,0.36,0.365,0.367,0.373,0.37,0.376,0.381,0.383,0.381,0.385,0.388,0.389,0.394,0.396,0.401,0.399,0.406,0.409,0.406,0.409,0.408,0.422,0.42,0.428,0.426,0.437,0.443,0.439,0.446,0.441,
F,7,Sample X67,0.037,0.037,0.039,0.042,0.039,0.041,0.046,0.05,0.054,0.061,0.074,0.093,0.109,0.137,0.153,0.172,0.194,0.214,0.223,0.244,0.259,0.271,0.278,0.29,0.299,0.311,0.322,0.333,0.337,0.346,0.352,0.358,0.37,0.373,0.38,0.392,0.396,0.405,0.409,0.412,0.42,0.431,0.442,0.451,0.458,0.467,0.474,0.48,0.497,0.498,0.506,0.513,0.516,0.52,0.524,
F,8,Sample X68,0.043,0.043,0.047,0.05,0.06,0.081,0.104,0.131,0.15,0.167,0.186,0.205,0.231,0.258,0.272,0.29,0.3,0.317,0.323,0.324,0.331,0.341,0.342,0.344,0.348,0.351,0.361,0.369,0.372,0.376,0.38,0.387,0.393,0.399,0.403,0.414,0.425,0.434,0.438,0.446,0.448,0.459,0.465,0.472,0.481,0.491,0.523,0.536,0.557,0.59,0.654,0.668,0.668,0.689,0.712,
F,9,Sample X69,0.038,0.037,0.04,0.042,0.044,0.051,0.063,0.081,0.094,0.113,0.138,0.157,0.185,0.206,0.236,0.26,0.275,0.296,0.312,0.322,0.331,0.334,0.347,0.349,0.358,0.36,0.369,0.375,0.386,0.387,0.393,0.399,0.403,0.411,0.412,0.421,0.427,0.431,0.437,0.444,0.448,0.45,0.46,0.465,0.469,0.476,0.485,0.491,0.497,0.5,0.509,0.518,0.517,0.529,0.529,
F,10,Sample X70,0.035,0.034,0.036,0.038,0.036,0.037,0.038,0.043,0.05,0.049,0.063,0.074,0.092,0.11,0.13,0.148,0.164,0.175,0.186,0.2,0.213,0.222,0.224,0.23,0.233,0.243,0.249,0.246,0.25,0.243,0.247,0.247,0.251,0.271,0.339,0.366,0.427,0.408,0.409,0.426,0.436,0.451,0.444,0.452,0.458,0.426,0.404,0.403,0.38,0.387,0.367,0.37,0.383,0.379,0.367,
F,11,Sample X71,0.045,0.048,0.056,0.07,0.098,0.122,0.158,0.192,0.224,0.256,0.293,0.322,0.346,0.366,0.381,0.401,0.408,0.436,0.435,0.468,0.485,0.5,0.511,0.519,0.541,0.55,0.561,0.574,0.589,0.584,0.601,0.612,0.628,0.643,0.66,0.655,0.67,0.679,0.69,0.699,0.72,0.728,0.729,0.744,0.75,0.742,0.764,0.771,0.764,0.778,0.782,0.796,0.797,0.804,0.804,
F,12,Sample X72,0.03,0.031,0.032,0.032,0.03,0.031,0.03,0.029,0.031,0.027,0.031,0.032,0.031,0.031,0.03,0.032,0.029,0.028,0.03,0.031,0.033,0.03,0.029,0.032,0.03,0.029,0.032,0.03,0.031,0.029,0.029,0.031,0.032,0.031,0.029,0.032,0.027,0.03,0.03,0.03,0.03,0.03,0.029,0.029,0.031,0.032,0.032,0.029,0.032,0.029,0.03,0.032,0.03,0.031,0.03,
G,1,Sample X73,0.033,0.032,0.033,0.033,0.03,0.03,0.031,0.032,0.031,0.029,0.041,0.032,0.032,0.034,0.03,0.032,0.028,0.028,0.027,0.029,0.032,0.03,0.029,0.031,0.028,0.03,0.032,0.031,0.031,0.029,0.03,0.032,0.029,0.03,0.027,0.031,0.029,0.03,0.029,0.031,0.029,0.029,0.027,0.029,0.031,0.032,0.032,0.029,0.032,0.028,0.03,0.032,0.03,0.032,0.03,
G,2,Sample X74,0.046,0.047,0.056,0.071,0.106,0.142,0.185,0.223,0.264,0.293,0.325,0.349,0.368,0.389,0.401,0.408,0.43,0.443,0.457,0.476,0.49,0.496,0.509,0.518,0.526,0.537,0.548,0.557,0.568,0.575,0.589,0.601,0.611,0.622,0.632,0.654,0.662,0.673,0.687,0.695,0.712,0.719,0.732,0.747,0.754,0.761,0.777,0.788,0.796,0.806,0.821,0.835,0.852,0.866,0.876,
G,3,Sample X75,0.045,0.048,0.054,0.064,0.091,0.125,0.164,0.203,0.253,0.285,0.315,0.343,0.361,0.377,0.392,0.4,0.412,0.423,0.442,0.455,0.473,0.478,0.484,0.492,0.494,0.509,0.523,0.522,0.538,0.536,0.545,0.554,0.564,0.568,0.574,0.581,0.587,0.596,0.605,0.607,0.624,0.629,0.628,0.642,0.653,0.65,0.67,0.671,0.677,0.684,0.69,0.705,0.708,0.712,0.716,
G,4,Sample X76,0.043,0.044,0.051,0.063,0.081,0.118,0.15,0.183,0.226,0.253,0.274,0.297,0.323,0.337,0.354,0.369,0.369,0.404,0.412,0.429,0.449,0.452,0.458,0.472,0.473,0.484,0.493,0.497,0.5,0.494,0.503,0.493,0.512,0.507,0.508,0.515,0.514,0.525,0.525,0.525,0.532,0.536,0.542,0.543,0.549,0.547,0.561,0.56,0.555,0.567,0.577,0.587,0.591,0.596,0.609,
G,5,Sample X77,0.05,0.053,0.061,0.077,0.099,0.128,0.161,0.194,0.227,0.255,0.277,0.3,0.324,0.337,0.34,0.35,0.357,0.371,0.383,0.396,0.409,0.418,0.436,0.453,0.461,0.475,0.489,0.494,0.514,0.523,0.532,0.538,0.556,0.572,0.578,0.592,0.613,0.623,0.635,0.635,0.652,0.667,0.676,0.695,0.723,0.742,0.81,0.815,0.835,0.874,0.913,0.931,0.928,0.964,0.977,
G,6,Sample X78,0.046,0.045,0.051,0.067,0.096,0.137,0.184,0.217,0.25,0.279,0.303,0.316,0.331,0.338,0.343,0.353,0.367,0.387,0.397,0.413,0.423,0.434,0.451,0.455,0.464,0.475,0.495,0.51,0.513,0.526,0.531,0.541,0.559,0.582,0.618,0.643,0.754,0.754,0.765,0.773,0.82,0.835,0.856,0.882,0.921,0.924,0.98,0.982,0.985,1.021,1.058,1.067,1.069,1.099,1.104,
G,7,Sample X79,0.042,0.044,0.049,0.057,0.072,0.109,0.141,0.18,0.211,0.24,0.273,0.294,0.318,0.33,0.331,0.338,0.343,0.354,0.356,0.365,0.372,0.383,0.392,0.404,0.405,0.42,0.434,0.439,0.45,0.459,0.461,0.461,0.472,0.473,0.48,0.481,0.51,0.512,0.508,0.509,0.515,0.516,0.53,0.529,0.549,0.566,0.613,0.628,0.64,0.673,0.716,0.736,0.742,0.764,0.774,
G,8,Sample X80,0.046,0.046,0.053,0.069,0.104,0.141,0.188,0.233,0.284,0.306,0.324,0.347,0.362,0.375,0.387,0.397,0.411,0.421,0.428,0.437,0.45,0.45,0.457,0.461,0.466,0.47,0.479,0.486,0.49,0.5,0.507,0.509,0.526,0.526,0.537,0.539,0.576,0.566,0.567,0.567,0.573,0.584,0.591,0.594,0.614,0.62,0.669,0.689,0.709,0.743,0.797,0.801,0.802,0.823,0.831,
G,9,Sample X81,0.046,0.047,0.051,0.061,0.084,0.121,0.157,0.183,0.225,0.248,0.275,0.285,0.287,0.298,0.303,0.316,0.329,0.341,0.351,0.367,0.379,0.39,0.405,0.422,0.43,0.442,0.46,0.477,0.492,0.525,0.571,0.602,0.67,0.713,0.749,0.752,0.835,0.828,0.854,0.863,0.906,0.925,0.927,0.952,0.987,0.983,1.027,1.035,1.025,1.07,1.079,1.086,1.094,1.105,1.095,
G,10,Sample X82,0.046,0.046,0.052,0.068,0.103,0.139,0.184,0.234,0.272,0.29,0.315,0.335,0.348,0.357,0.368,0.377,0.4,0.411,0.419,0.436,0.446,0.452,0.462,0.467,0.475,0.481,0.49,0.495,0.502,0.508,0.517,0.52,0.528,0.533,0.539,0.546,0.554,0.563,0.571,0.567,0.58,0.582,0.585,0.591,0.594,0.597,0.614,0.615,0.63,0.643,0.683,0.7,0.693,0.725,0.737,
G,11,Sample X83,0.039,0.039,0.041,0.043,0.044,0.05,0.061,0.076,0.099,0.114,0.127,0.133,0.161,0.167,0.189,0.207,0.228,0.251,0.273,0.292,0.309,0.318,0.333,0.351,0.365,0.381,0.387,0.39,0.41,0.419,0.434,0.444,0.452,0.46,0.471,0.482,0.479,0.492,0.5,0.504,0.514,0.516,0.524,0.531,0.531,0.534,0.537,0.534,0.541,0.54,0.545,0.546,0.549,0.546,0.55,
G,12,Sample X84,0.033,0.032,0.033,0.032,0.029,0.029,0.029,0.033,0.032,0.029,0.031,0.032,0.033,0.032,0.031,0.03,0.031,0.03,0.028,0.03,0.029,0.029,0.029,0.029,0.03,0.029,0.031,0.029,0.03,0.03,0.03,0.032,0.03,0.03,0.028,0.031,0.029,0.031,0.029,0.03,0.03,0.031,0.029,0.031,0.033,0.032,0.032,0.032,0.033,0.029,0.03,0.032,0.033,0.036,0.035,
H,1,Blank B,0.028,0.03,0.03,0.029,0.029,0.028,0.03,0.032,0.031,0.029,0.032,0.031,0.032,0.032,0.029,0.03,0.028,0.028,0.026,0.033,0.03,0.029,0.031,0.029,0.028,0.028,0.03,0.029,0.031,0.029,0.029,0.032,0.03,0.028,0.028,0.032,0.027,0.033,0.029,0.031,0.029,0.029,0.029,0.03,0.033,0.033,0.033,0.029,0.032,0.029,0.03,0.032,0.03,0.03,0.028,
H,2,Blank B,0.029,0.03,0.03,0.029,0.027,0.028,0.028,0.029,0.031,0.028,0.028,0.029,0.03,0.033,0.032,0.029,0.028,0.029,0.027,0.03,0.029,0.029,0.027,0.029,0.028,0.028,0.031,0.029,0.032,0.029,0.029,0.032,0.03,0.028,0.029,0.03,0.026,0.03,0.03,0.029,0.029,0.029,0.029,0.03,0.032,0.03,0.032,0.028,0.033,0.029,0.03,0.045,0.029,0.032,0.028,
H,3,Blank B,0.033,0.034,0.037,0.035,0.031,0.031,0.032,0.035,0.035,0.032,0.033,0.036,0.033,0.034,0.032,0.032,0.033,0.032,0.028,0.032,0.033,0.031,0.031,0.032,0.03,0.031,0.034,0.033,0.033,0.031,0.032,0.033,0.031,0.032,0.029,0.035,0.03,0.032,0.032,0.031,0.032,0.03,0.032,0.032,0.035,0.033,0.034,0.031,0.033,0.031,0.032,0.035,0.032,0.032,0.033,
H,4,Blank B,0.035,0.036,0.036,0.035,0.033,0.034,0.033,0.036,0.034,0.033,0.033,0.032,0.032,0.034,0.03,0.031,0.03,0.031,0.029,0.034,0.032,0.031,0.033,0.032,0.03,0.031,0.033,0.033,0.032,0.033,0.032,0.033,0.033,0.031,0.032,0.034,0.029,0.033,0.031,0.033,0.033,0.034,0.031,0.032,0.033,0.034,0.036,0.033,0.035,0.032,0.032,0.034,0.034,0.033,0.031,
H,5,Blank B,0.036,0.037,0.037,0.036,0.034,0.032,0.033,0.035,0.033,0.033,0.032,0.034,0.03,0.033,0.031,0.033,0.032,0.028,0.027,0.034,0.032,0.031,0.03,0.031,0.029,0.03,0.031,0.032,0.032,0.03,0.03,0.034,0.033,0.031,0.029,0.034,0.029,0.032,0.031,0.033,0.031,0.032,0.03,0.03,0.033,0.034,0.035,0.032,0.033,0.031,0.028,0.032,0.031,0.032,0.029,
H,6,Blank B,0.032,0.033,0.034,0.032,0.029,0.031,0.031,0.031,0.033,0.032,0.03,0.031,0.03,0.032,0.028,0.03,0.03,0.028,0.026,0.032,0.03,0.03,0.03,0.032,0.031,0.029,0.032,0.029,0.031,0.03,0.032,0.033,0.03,0.029,0.028,0.032,0.028,0.03,0.03,0.031,0.03,0.029,0.029,0.031,0.033,0.032,0.034,0.03,0.034,0.028,0.029,0.033,0.032,0.057,0.052,
H,7,Blank B,0.03,0.029,0.032,0.03,0.029,0.03,0.029,0.033,0.033,0.027,0.03,0.033,0.03,0.031,0.028,0.029,0.029,0.029,0.029,0.03,0.03,0.03,0.029,0.03,0.028,0.029,0.03,0.03,0.03,0.032,0.031,0.031,0.03,0.029,0.028,0.031,0.029,0.029,0.032,0.031,0.029,0.031,0.032,0.03,0.033,0.031,0.035,0.032,0.032,0.031,0.031,0.029,0.03,0.03,0.03,
H,8,Blank B,0.032,0.032,0.034,0.031,0.03,0.031,0.034,0.033,0.033,0.031,0.032,0.032,0.031,0.032,0.031,0.03,0.031,0.03,0.029,0.034,0.032,0.029,0.032,0.032,0.03,0.031,0.032,0.033,0.03,0.031,0.032,0.032,0.03,0.031,0.029,0.031,0.029,0.031,0.03,0.03,0.031,0.03,0.031,0.03,0.032,0.029,0.032,0.032,0.032,0.029,0.03,0.03,0.029,0.031,0.03,
H,9,Blank B,0.034,0.033,0.035,0.033,0.029,0.031,0.031,0.036,0.034,0.032,0.033,0.034,0.032,0.034,0.032,0.031,0.032,0.032,0.031,0.033,0.031,0.031,0.031,0.032,0.03,0.03,0.033,0.033,0.031,0.032,0.032,0.032,0.032,0.032,0.029,0.033,0.03,0.035,0.033,0.033,0.032,0.031,0.03,0.032,0.035,0.032,0.034,0.031,0.032,0.032,0.031,0.034,0.032,0.032,0.032,
H,10,Blank B,0.033,0.032,0.034,0.032,0.029,0.029,0.032,0.032,0.032,0.031,0.033,0.031,0.032,0.033,0.03,0.03,0.029,0.03,0.028,0.03,0.032,0.031,0.031,0.031,0.031,0.029,0.033,0.031,0.033,0.032,0.031,0.033,0.03,0.031,0.029,0.032,0.029,0.034,0.031,0.032,0.032,0.031,0.031,0.033,0.035,0.031,0.032,0.032,0.032,0.03,0.032,0.034,0.033,0.031,0.03,
H,11,Blank B,0.031,0.029,0.029,0.029,0.026,0.027,0.03,0.029,0.031,0.029,0.029,0.031,0.03,0.031,0.03,0.028,0.027,0.029,0.027,0.03,0.029,0.028,0.029,0.029,0.028,0.028,0.029,0.03,0.031,0.029,0.029,0.032,0.029,0.03,0.028,0.031,0.027,0.031,0.031,0.031,0.03,0.03,0.029,0.029,0.032,0.029,0.031,0.031,0.03,0.031,0.03,0.03,0.029,0.03,0.032,
H,12,Blank B,0.03,0.029,0.031,0.03,0.029,0.03,0.029,0.03,0.032,0.031,0.03,0.033,0.032,0.032,0.031,0.029,0.029,0.033,0.03,0.031,0.03,0.029,0.028,0.031,0.032,0.031,0.033,0.03,0.031,0.03,0.031,0.033,0.033,0.033,0.028,0.033,0.031,0.032,0.034,0.033,0.031,0.031,0.03,0.035,0.035,0.039,0.036,0.036,0.034,0.033,0.032,0.032,0.033,0.034,0.031,
